product_name,brand,price,discount,availability,category,subcategory,product_url,competitor,scraping_date
Aceite Especialista en Cuidado de la Piel x 60 ml,Bio-Oil,20511.67,Promo 50% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/aceite-especialista-en-cuidado-de-la-piel-x-60-ml.html,GPSFarma,2026-01-20
Bio-Oil Skincare Oil (Natural) 125ml,Bio-Oil,36743.74,Promo 50% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/bio-oil-skincare-oil-natural-125ml.html,GPSFarma,2026-01-20
Bagóvit Absorción 1 Minuto Emulsión x 350 ml,Bagóvit,21370.32,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/bagovit-a-efecto-seda-350-gr-emul.html,GPSFarma,2026-01-20
Bagóvit A Emulsión Nutritiva Humectante x 350 gr,Bagóvit,19819.51,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-a-nutritiva-humectante-x-350-gr.html,GPSFarma,2026-01-20
Goicoechea Crema Corporal Detox 400 ml,Goicoechea,13700.0,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/goicoechea-detox-400-ml-cre.html,GPSFarma,2026-01-20
Loción Corporal Hidratante x 175 ml,Bio-Oil,21609.55,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/locion-corporal-hidratante-x-175-ml.html,GPSFarma,2026-01-20
Loción Corporal Hidratante x 250 ml,Bio-Oil,27701.2,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/locion-corporal-hidratante-x-250-ml.html,GPSFarma,2026-01-20
Emulsión Efecto Luminoso x 200 ml,Bagóvit,20360.0,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-bagovit-a-efecto-luminoso-x-200-ml.html,GPSFarma,2026-01-20
Bio-Oil Skincare Oil (Natural) 25ml,Bio-Oil,12229.78,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/bio-oil-skincare-oil-natural-25ml.html,GPSFarma,2026-01-20
Bio-Oil Skincare Oil (Natural) 60ml,Bio-Oil,22942.97,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/bio-oil-skincare-oil-natural-60ml.html,GPSFarma,2026-01-20
Bronceado Progresivo Spray Continuo x 150 ml,Bagóvit,20206.5,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/bagovit-a-bronceador-progresivo-x-150-ml.html,GPSFarma,2026-01-20
Bagovit Solar sprzy transparente FPS50 x 200ml,Bagóvit,30369.74,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/bagovit-solar-sprzy-transparente-fps50-x-200ml.html,GPSFarma,2026-01-20
Goicoechea Crema Corporal Ultranutritiva x 400 ml,Goicoechea,14500.0,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-ultra-nutritiva.html,GPSFarma,2026-01-20
Goicoechea Crema Corporal Anti-celulitis x 400 ml,Goicoechea,14500.0,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-anti-celulitis.html,GPSFarma,2026-01-20
Goicoechea Piel Sensible NF con mph Crema x 400 ml,Goicoechea,14500.0,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/piel-sensible400-mlgoicoechea.html,GPSFarma,2026-01-20
Goicoechea Crema Corporal Reafirmante Tonifyer x 400 ml,Goicoechea,14500.0,Promo 40% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-reafirmante.html,GPSFarma,2026-01-20
Crema Corporal St. Ives Humectación Diaria 532 ml,St. Ives,11520.58,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-corporal-humectacion-diaria-2.html,GPSFarma,2026-01-20
Crema Corporal St. Ives Piel Renovada 532 ML,St. Ives,11520.2,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-corporal-piel-renovada-3.html,GPSFarma,2026-01-20
Sérum Corporal Dove Pantenol x 400 ml,Dove,20121.92,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-pantenol-x-400-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Hialurónico x 400 ml,Dove,20112.26,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-hialuronico-x-400-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Pro-Ceramidas x 400 ml,Dove,20112.26,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-pro-ceramidas-x-400-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Niacinamida x 400 ml,Dove,20121.92,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-niacinamida-x-400-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Pro-Retinol x 400 ml,Dove,20121.92,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-pro-retinol-x-400-ml.html,GPSFarma,2026-01-20
Bálsamo Concentrado Dove Talones Agrietados x 90 g,Dove,14312.12,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/balsamo-concentrado-dove-talones-agrietados-x-90-g.html,GPSFarma,2026-01-20
Sérum Concentrado Dove Corporal x 100 ml,Dove,14311.57,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-concentrado-dove-corporal-x-100-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Hialurónico x 200 ml,Dove,12067.34,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-hialuronico-x-200-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Pro-Ceramidas x 200 ml,Dove,12067.34,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-pro-ceramidas-x-200-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Pro-Retinol x 200 ml,Dove,12073.16,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-pro-retinol-x-200-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Niacinamida x 200 ml,Dove,12073.16,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-niacinamida-x-200-ml.html,GPSFarma,2026-01-20
Sérum Corporal Dove Pantenol x 200 ml,Dove,12073.16,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/serum-corporal-dove-pantenol-x-200-ml.html,GPSFarma,2026-01-20
Óleo Sérum Corporal  DOVE  Tono Uniforme x 150 ml,Dove,23638.94,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/oleo-serum-corporal-dove-tono-uniforme-x-150-ml.html,GPSFarma,2026-01-20
Óleo Sérum Corporal DOVE Hidratante x 150 ml,Dove,23638.94,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/oleo-serum-corporal-dove-hidratante-x-150-ml.html,GPSFarma,2026-01-20
Óleo Sérum Corporal DOVE Reafirmante x 150 ml,Dove,23638.94,Promo 35% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/oleo-serum-corporal-dove-reafirmante-x-150-ml.html,GPSFarma,2026-01-20
Crema Gel Ultra Hidratación Corporal x 300 gr,Dermaglós,23795.53,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-gel-ultra-hidratacion-corporal-x-300-gr.html,GPSFarma,2026-01-20
Crema de Manos y Uñas Hidratación + Ácido Hialurónico x 50 gr,Dermaglós,13134.93,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-de-manos-y-u-as-hidratacion-acido-hialuronico-x-50-gr.html,GPSFarma,2026-01-20
Dermaglós Corporal Hidratación Inmediata,Dermaglós,17870.22,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/dermaglos-corporal-hidratacion-inmediata.html,GPSFarma,2026-01-20
Emulsion Corporal Dermaglós Regeneracion Intensiva 300ml,Dermaglós,23795.7,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/dermaglos-c-regen-intensiva-x-300-ml-emu.html,GPSFarma,2026-01-20
Emulsión Corporal Hidratante x 300 ml,Dermaglós,19937.74,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/corporal-hidratacion300-mldermaglos.html,GPSFarma,2026-01-20
Emulsion Corporal Dermaglos Hidratante x 300 ml,Dermaglós,23795.7,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/dermaglos-c-hid-inmediata-300-gr-crema.html,GPSFarma,2026-01-20
Emulsión Hidratación Inmediata Spray continuo x 175ml,Dermaglós,18386.03,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-hidratacion-inmediata-spray-continuo-x-175ml.html,GPSFarma,2026-01-20
Dermaglós Emulsión corporal Hidratación + Protección x 175 ml,Dermaglós,18270.94,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/dermaglos-emulsion-corporal-hidratacion-proteccion-x-175-ml.html,GPSFarma,2026-01-20
Nivea Milk Nutritiva x 250 ml,Nivea,7957.52,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/nivea-milk-nutritiva-x-250-ml.html,GPSFarma,2026-01-20
Nivea Milk Nutritiva x 400 ml,Nivea,10822.22,Promo 30% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/nivea-milk-nutritiva-x-400-ml.html,GPSFarma,2026-01-20
Crema Corporal Rosa Plus Hinds x 350 grs,Hinds,7399.0,Promo 25% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-corporal-rosa-plus-hinds-x-350-grs.html,GPSFarma,2026-01-20
Loción corporal Autobronceante + Reafirmante Nivea Q10 Para uso diario x 400 ml,Nivea,28669.41,Promo 25% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/body-q10-firming-bronze-x-400-ml.html,GPSFarma,2026-01-20
Aveno emulsión emoliente y suavizante x 400ml,Aveno,46482.37,Promo 25% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/aveno-emulsion-emoliente-y-suavizante-x-400ml.html,GPSFarma,2026-01-20
Crema corporal reafirmante NIVEA Q10 + Colágeno 6 en 1 para todo tipo de piel x 250 ml,Nivea,11129.81,Promo 25% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-corporal-reafirmante-q10-plus-collagen-x-250-ml.html,GPSFarma,2026-01-20
Nivea Milk Nutritiva x 100 ml,Nivea,4579.52,Promo 25% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/nivea-milk-nutritiva-x-100-ml.html,GPSFarma,2026-01-20
Crema Ratisalil con CBD Efecto Frío-Calor x 150 gr,Ratisalil,18212.38,Promo 20% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-ratisalil-con-cbd-efecto-frio-calor-x-150-gr.html,GPSFarma,2026-01-20
Emulsión Corporal Para Piel Deshidratada x 400 ml,Caladryl,18748.37,Promo 15% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-corporal-para-piel-deshidratada-x-400-ml.html,GPSFarma,2026-01-20
Emulsión Corporal Piel Sensible x 400 ml,Caladryl,18748.37,Promo 15% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-corporal-piel-sensible-x-400-ml.html,GPSFarma,2026-01-20
Emulsión Corporal Para Piel de Personas Con Diabetes x 400 ml,Caladryl,18748.37,Promo 15% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-corporal-para-piel-de-personas-con-diabetes-x-400-ml.html,GPSFarma,2026-01-20
Hidratante Corporal Neutrogena Hydro Boost Water Gel x 400 ml,Neutrogena,15876.6,Promo 15% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/hidratante-corporal-neutrogena-hydro.html,GPSFarma,2026-01-20
Emulsión Corporal Hidratante Piel Deshidratada x 200 ml,Caladryl,11256.48,Promo 15% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-corporal-hidratante-piel-deshidratada-x-200-ml.html,GPSFarma,2026-01-20
Emulsión Corporal Hidratante Piel Sensible x 200 ml,Caladryl,11256.48,Promo 15% Off,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-corporal-hidratante-piel-sensible-x-200-ml.html,GPSFarma,2026-01-20
Crema Esfumel Blanqueadora Para Manchas 20 gr,Esfumel,40051.17,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/esfumel-blanqueadora-20-grs-crema.html,GPSFarma,2026-01-20
Emulsion Panaderm AE Reparacion y Humectacion Intensa x 250 ml,Panaderm,40991.05,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/panaderm-ae-humec-intensa-250ml-cre.html,GPSFarma,2026-01-20
Crema de Caléndula Mamá,Ewe,8790.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-de-calendula-mama.html,GPSFarma,2026-01-20
Emulsión Valurea Urea 10% Humectante Piel Seca 500 ml,Valurea,59993.88,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/valurea-500-ml-emul.html,GPSFarma,2026-01-20
Crema Panaderm AE Reparacion y Humectacion Intensa x 250 gr,Panaderm,40991.05,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/panaderm-ae-humec-intensa-rep-250-gr-emu.html,GPSFarma,2026-01-20
Loción Neostrata Restore Bionic x 200 ml,Neostrata,94750.77,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/neostrata-restore-bionic-200-ml-lotion.html,GPSFarma,2026-01-20
Crema Karina Rabolini elasticidad e hidratación para todo tipo de piel con Vitamina E y Agentes hidratantes x 150 ml,Karina Rabolini,8500.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-karina-rabolini-elasticidad-e-hidratacion-para-todo-tipo-de-piel-con-vitamina-e-y-agentes-hidratantes-x-150-ml.html,GPSFarma,2026-01-20
Loción Corporal Panaderm 250 ml,Panaderm,39302.66,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/panaderm-locion-corporal-250-ml.html,GPSFarma,2026-01-20
Crema Emoliente Proavenal Omegatopic 250 gr,Proavenal,35910.17,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/proavenal-emoliente-250-gr-crema.html,GPSFarma,2026-01-20
Crema Emoliente Proavenal Omegatopic x 500 gr,Proavenal,56142.1,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/proavenal-omegatopic-500-ml-crema.html,GPSFarma,2026-01-20
Emulsión Factor AE Aloe Vera x 100 ml,Factor AE,11997.59,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/factor-ae-aloe-vera-emulsion-100-ml.html,GPSFarma,2026-01-20
Emulsión Factor AE Aloe Vera x 200 ml,Factor AE,19578.18,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/factor-ae-aloe-vera-emul-200-ml.html,GPSFarma,2026-01-20
Emulsión Factor AE Avena x 200 ml,Factor AE,19578.18,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/factor-ae-avena-emul-200-ml.html,GPSFarma,2026-01-20
Emulsión Factor AE Avena x 100 ml,Factor AE,11997.59,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/factor-ae-avena-emulsion-100-ml.html,GPSFarma,2026-01-20
Crema Karina Rabolini hidratación y suavidad para todo tipo de piel con Manteca de Karité y Multivitaminas x 150 ml,Karina Rabolini,8500.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-karina-rabolini-hidratacion-y-suavidad-para-todo-tipo-de-piel-con-manteca-de-karite-y-multivitaminas-x-150-ml.html,GPSFarma,2026-01-20
Crema Corporal Nivea Body Milk Piel Extra Seca x 625 ml,Nivea,12423.28,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/nivea-body-milk-piel-ext-sec-625-ml-cre.html,GPSFarma,2026-01-20
Emulsión Bagovit Te Verde x 350 gr,Bagóvit,21412.18,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/emulsion-bagovit-te-verde-x-350-gr.html,GPSFarma,2026-01-20
Body Milk con dosificador Karina Rabolini hidratación y nutrición para pieles secas con Aceite de Almendras x 300 ml,Karina Rabolini,9900.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/body-milk-con-dosificador-karina-rabolini-hidratacion-y-nutricion-para-pieles-secas-con-aceite-de-almendras-x-300-ml.html,GPSFarma,2026-01-20
Hidratación Profunda,Veritas,1408.13,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/hidratacion-profunda-2.html,GPSFarma,2026-01-20
Crema Karina Rabolini humectación y nutrición para pieles extra secas con Manteca de Capuacú x 150 ml,Karina Rabolini,8500.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-karina-rabolini-humectacion-y-nutricion-para-pieles-extra-secas-con-manteca-de-capuacu-x-150-ml.html,GPSFarma,2026-01-20
Body Milk con dosificador Karina Rabolini elasticidad e hidratación para todo tipo de piel con Vitamina E y Agentes Hidratantes x 300 ml,Karina Rabolini,9900.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/body-milk-con-dosificador-karina-rabolini-elasticidad-e-hidratacion-para-todo-tipo-de-piel-con-vitamina-e-y-agentes-hidratantes-x-300-ml.html,GPSFarma,2026-01-20
Bagóvit A Classic Crema Nutritiva x 100 gr,Bagóvit,16212.16,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-a-classic-nutritiva-x-100-gr.html,GPSFarma,2026-01-20
Body Milk con dosificador Karina Rabolini hidratante y nutritiva para pieles secas y sensibles con Aceite de Almendras y Vitamina E y B5 x 300 ml,Karina Rabolini,9900.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/catalog/product/view/id/21401/s/body-milk-con-dosificador-karina-rabolini-hidratante-y-nutritiva-para-pieles-secas-y-sensibles-con-aceite-de-almendras-y-vitamina-e-y-b5-x-300-ml/category/6320/,GPSFarma,2026-01-20
Crema Karina Rabolini hidratación y nutrición para pieles secas y sensibles con Aceite de Almendras y Vitamina E y B5 x 150 ml,Karina Rabolini,8500.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/catalog/product/view/id/21404/s/crema-karina-rabolini-hidratacion-y-nutricion-para-pieles-secas-y-sensibles-con-aceite-de-almendras-y-vitamina-e-y-b5-x-150-ml/category/6320/,GPSFarma,2026-01-20
Crema Antioxidante e Hidratante Nio Marine Plus,Nio Marine Plus,43115.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-antioxidante-e-hidratante-nio-marine-plus.html,GPSFarma,2026-01-20
Bálsamo Proavenal Emoliente x 200 gr,Proavenal,52000.43,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/proavenal-emoliente-200-gr-crema.html,GPSFarma,2026-01-20
Emulsion Panaderm AE Reparacion y Humectacion Intensa x 500 ml,Panaderm,62237.48,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/panaderm-ae-humec-intensa-500ml-emu.html,GPSFarma,2026-01-20
Crema Karina Rabolini Milk Regenerativa Aloe Vera x 300 ml,Karina Rabolini,9900.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/kr-body-milk-regener-vera-300-emu.html,GPSFarma,2026-01-20
Crema Corporal Hidrokollagen,Hidrokollagen,46604.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/crema-corporal-hidrokollagen.html,GPSFarma,2026-01-20
Crema Biuty Manos 250 gr,Biuty,7497.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/bcrema-biuty-manos-250-gr.html,GPSFarma,2026-01-20
Body Lotion Vertiente Alegria Tropical 200 ml,Vertiente,7707.26,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/vertiente-body-lotion-alegria-trop-200ml.html,GPSFarma,2026-01-20
Emulsión Hdratante Hidroplus,Hidroplus,38158.0,,In stock,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales.html,corporales,https://gpsfarma.com/categorias/cuidado-de-la-piel/corporales/hidroplus-emulsion-hidratante-x-130-ml.html,GPSFarma,2026-01-20
